id_camera,bairro,subprefeitura,id_h3,is_bolsao,id_bolsao,bolsao_latitude,bolsao_longitude,bolsao_classe_atual,bacia,sub_bacia,geometry_bolsao_buffer_0.002
001181,Botafogo,Zona Sul,88a8a0788dfffff,TRUE,61,-22.95778211,-43.1908425,PC,G,Botafogo,"POLYGON ((-43.1888425032 -22.9577821066, -43.18885213374666 -22.95797814088066, -43.188880932639194 -22.958172287244032, -43.188928622528536 -22.958362675954508, -43.18899474413498 -22.95854747346473, -43.189078660671306 -22.95872490007365, -43.1891795639754 -22.95889324706604, -43.18929648229328 -22.959050893168328, -43.18942828963763 -22.959196320162373, -43.18957371663168 -22.959328127506726, -43.189731362733966 -22.959445045824605, -43.18989970972635 -22.959545949128696, -43.19007713633527 -22.959629865665022, -43.19026193384549 -22.959695987271463, -43.19045232255597 -22.959743677160805, -43.19064646891934 -22.959772476053345, -43.1908425032 -22.9597821066, -43.191038537480665 -22.959772476053345, -43.191232683844035 -22.959743677160805, -43.191423072554514 -22.959695987271463, -43.191607870064736 -22.959629865665022, -43.19178529667366 -22.959545949128696, -43.19195364366604 -22.959445045824605, -43.19211128976833 -22.959328127506726, -43.19225671676237 -22.959196320162373, -43.192388524106725 -22.959050893168328, -43.192505442424604 -22.95889324706604, -43.1926063457287 -22.95872490007365, -43.192690262265025 -22.95854747346473, -43.19275638387147 -22.958362675954508, -43.19280407376081 -22.958172287244032, -43.19283287265335 -22.95797814088066, -43.192842503200005 -22.9577821066, -43.19283287265335 -22.95758607231934, -43.19280407376081 -22.957391925955967, -43.19275638387147 -22.957201537245492, -43.192690262265025 -22.95701673973527, -43.1926063457287 -22.95683931312635, -43.192505442424604 -22.95667096613396, -43.192388524106725 -22.95651332003167, -43.19225671676237 -22.956367893037626, -43.19211128976833 -22.956236085693273, -43.19195364366604 -22.956119167375395, -43.19178529667366 -22.956018264071304, -43.191607870064736 -22.955934347534978, -43.191423072554514 -22.955868225928537, -43.191232683844035 -22.955820536039194, -43.191038537480665 -22.955791737146654, -43.1908425032 -22.9557821066, -43.19064646891934 -22.955791737146654, -43.19045232255597 -22.955820536039194, -43.19026193384549 -22.955868225928537, -43.19007713633527 -22.955934347534978, -43.18989970972635 -22.956018264071304, -43.189731362733966 -22.956119167375395, -43.18957371663168 -22.956236085693273, -43.18942828963763 -22.956367893037626, -43.18929648229328 -22.95651332003167, -43.1891795639754 -22.95667096613396, -43.189078660671306 -22.95683931312635, -43.18899474413498 -22.95701673973527, -43.188928622528536 -22.957201537245492, -43.188880932639194 -22.957391925955967, -43.18885213374666 -22.95758607231934, -43.1888425032 -22.9577821066))"
001182,Botafogo,Zona Sul,88a8a0788dfffff,TRUE,61,-22.95778211,-43.1908425,PC,G,Botafogo,"POLYGON ((-43.1888425032 -22.9577821066, -43.18885213374666 -22.95797814088066, -43.188880932639194 -22.958172287244032, -43.188928622528536 -22.958362675954508, -43.18899474413498 -22.95854747346473, -43.189078660671306 -22.95872490007365, -43.1891795639754 -22.95889324706604, -43.18929648229328 -22.959050893168328, -43.18942828963763 -22.959196320162373, -43.18957371663168 -22.959328127506726, -43.189731362733966 -22.959445045824605, -43.18989970972635 -22.959545949128696, -43.19007713633527 -22.959629865665022, -43.19026193384549 -22.959695987271463, -43.19045232255597 -22.959743677160805, -43.19064646891934 -22.959772476053345, -43.1908425032 -22.9597821066, -43.191038537480665 -22.959772476053345, -43.191232683844035 -22.959743677160805, -43.191423072554514 -22.959695987271463, -43.191607870064736 -22.959629865665022, -43.19178529667366 -22.959545949128696, -43.19195364366604 -22.959445045824605, -43.19211128976833 -22.959328127506726, -43.19225671676237 -22.959196320162373, -43.192388524106725 -22.959050893168328, -43.192505442424604 -22.95889324706604, -43.1926063457287 -22.95872490007365, -43.192690262265025 -22.95854747346473, -43.19275638387147 -22.958362675954508, -43.19280407376081 -22.958172287244032, -43.19283287265335 -22.95797814088066, -43.192842503200005 -22.9577821066, -43.19283287265335 -22.95758607231934, -43.19280407376081 -22.957391925955967, -43.19275638387147 -22.957201537245492, -43.192690262265025 -22.95701673973527, -43.1926063457287 -22.95683931312635, -43.192505442424604 -22.95667096613396, -43.192388524106725 -22.95651332003167, -43.19225671676237 -22.956367893037626, -43.19211128976833 -22.956236085693273, -43.19195364366604 -22.956119167375395, -43.19178529667366 -22.956018264071304, -43.191607870064736 -22.955934347534978, -43.191423072554514 -22.955868225928537, -43.191232683844035 -22.955820536039194, -43.191038537480665 -22.955791737146654, -43.1908425032 -22.9557821066, -43.19064646891934 -22.955791737146654, -43.19045232255597 -22.955820536039194, -43.19026193384549 -22.955868225928537, -43.19007713633527 -22.955934347534978, -43.18989970972635 -22.956018264071304, -43.189731362733966 -22.956119167375395, -43.18957371663168 -22.956236085693273, -43.18942828963763 -22.956367893037626, -43.18929648229328 -22.95651332003167, -43.1891795639754 -22.95667096613396, -43.189078660671306 -22.95683931312635, -43.18899474413498 -22.95701673973527, -43.188928622528536 -22.957201537245492, -43.188880932639194 -22.957391925955967, -43.18885213374666 -22.95758607231934, -43.1888425032 -22.9577821066))"
001184,Copacabana,Zona Sul,88a8a078c5fffff,,,,,,,,
001185,Copacabana,Zona Sul,88a8a078c5fffff,,,,,,,,
001186,Copacabana,Zona Sul,88a8a078c5fffff,,,,,,,,
001187,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001188,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001189,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001190,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001191,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001192,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001193,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001194,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001195,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001196,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001197,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001198,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001199,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001200,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001201,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001202,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001203,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001204,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001205,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001206,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001207,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001208,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001209,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001210,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001211,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001212,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001213,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001214,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
001215,Botafogo,Zona Sul,88a8a0788dfffff,TRUE,61,-22.95778211,-43.1908425,PC,G,Botafogo,"POLYGON ((-43.1888425032 -22.9577821066, -43.18885213374666 -22.95797814088066, -43.188880932639194 -22.958172287244032, -43.188928622528536 -22.958362675954508, -43.18899474413498 -22.95854747346473, -43.189078660671306 -22.95872490007365, -43.1891795639754 -22.95889324706604, -43.18929648229328 -22.959050893168328, -43.18942828963763 -22.959196320162373, -43.18957371663168 -22.959328127506726, -43.189731362733966 -22.959445045824605, -43.18989970972635 -22.959545949128696, -43.19007713633527 -22.959629865665022, -43.19026193384549 -22.959695987271463, -43.19045232255597 -22.959743677160805, -43.19064646891934 -22.959772476053345, -43.1908425032 -22.9597821066, -43.191038537480665 -22.959772476053345, -43.191232683844035 -22.959743677160805, -43.191423072554514 -22.959695987271463, -43.191607870064736 -22.959629865665022, -43.19178529667366 -22.959545949128696, -43.19195364366604 -22.959445045824605, -43.19211128976833 -22.959328127506726, -43.19225671676237 -22.959196320162373, -43.192388524106725 -22.959050893168328, -43.192505442424604 -22.95889324706604, -43.1926063457287 -22.95872490007365, -43.192690262265025 -22.95854747346473, -43.19275638387147 -22.958362675954508, -43.19280407376081 -22.958172287244032, -43.19283287265335 -22.95797814088066, -43.192842503200005 -22.9577821066, -43.19283287265335 -22.95758607231934, -43.19280407376081 -22.957391925955967, -43.19275638387147 -22.957201537245492, -43.192690262265025 -22.95701673973527, -43.1926063457287 -22.95683931312635, -43.192505442424604 -22.95667096613396, -43.192388524106725 -22.95651332003167, -43.19225671676237 -22.956367893037626, -43.19211128976833 -22.956236085693273, -43.19195364366604 -22.956119167375395, -43.19178529667366 -22.956018264071304, -43.191607870064736 -22.955934347534978, -43.191423072554514 -22.955868225928537, -43.191232683844035 -22.955820536039194, -43.191038537480665 -22.955791737146654, -43.1908425032 -22.9557821066, -43.19064646891934 -22.955791737146654, -43.19045232255597 -22.955820536039194, -43.19026193384549 -22.955868225928537, -43.19007713633527 -22.955934347534978, -43.18989970972635 -22.956018264071304, -43.189731362733966 -22.956119167375395, -43.18957371663168 -22.956236085693273, -43.18942828963763 -22.956367893037626, -43.18929648229328 -22.95651332003167, -43.1891795639754 -22.95667096613396, -43.189078660671306 -22.95683931312635, -43.18899474413498 -22.95701673973527, -43.188928622528536 -22.957201537245492, -43.188880932639194 -22.957391925955967, -43.18885213374666 -22.95758607231934, -43.1888425032 -22.9577821066))"
001216,Botafogo,Zona Sul,88a8a0788dfffff,TRUE,61,-22.95778211,-43.1908425,PC,G,Botafogo,"POLYGON ((-43.1888425032 -22.9577821066, -43.18885213374666 -22.95797814088066, -43.188880932639194 -22.958172287244032, -43.188928622528536 -22.958362675954508, -43.18899474413498 -22.95854747346473, -43.189078660671306 -22.95872490007365, -43.1891795639754 -22.95889324706604, -43.18929648229328 -22.959050893168328, -43.18942828963763 -22.959196320162373, -43.18957371663168 -22.959328127506726, -43.189731362733966 -22.959445045824605, -43.18989970972635 -22.959545949128696, -43.19007713633527 -22.959629865665022, -43.19026193384549 -22.959695987271463, -43.19045232255597 -22.959743677160805, -43.19064646891934 -22.959772476053345, -43.1908425032 -22.9597821066, -43.191038537480665 -22.959772476053345, -43.191232683844035 -22.959743677160805, -43.191423072554514 -22.959695987271463, -43.191607870064736 -22.959629865665022, -43.19178529667366 -22.959545949128696, -43.19195364366604 -22.959445045824605, -43.19211128976833 -22.959328127506726, -43.19225671676237 -22.959196320162373, -43.192388524106725 -22.959050893168328, -43.192505442424604 -22.95889324706604, -43.1926063457287 -22.95872490007365, -43.192690262265025 -22.95854747346473, -43.19275638387147 -22.958362675954508, -43.19280407376081 -22.958172287244032, -43.19283287265335 -22.95797814088066, -43.192842503200005 -22.9577821066, -43.19283287265335 -22.95758607231934, -43.19280407376081 -22.957391925955967, -43.19275638387147 -22.957201537245492, -43.192690262265025 -22.95701673973527, -43.1926063457287 -22.95683931312635, -43.192505442424604 -22.95667096613396, -43.192388524106725 -22.95651332003167, -43.19225671676237 -22.956367893037626, -43.19211128976833 -22.956236085693273, -43.19195364366604 -22.956119167375395, -43.19178529667366 -22.956018264071304, -43.191607870064736 -22.955934347534978, -43.191423072554514 -22.955868225928537, -43.191232683844035 -22.955820536039194, -43.191038537480665 -22.955791737146654, -43.1908425032 -22.9557821066, -43.19064646891934 -22.955791737146654, -43.19045232255597 -22.955820536039194, -43.19026193384549 -22.955868225928537, -43.19007713633527 -22.955934347534978, -43.18989970972635 -22.956018264071304, -43.189731362733966 -22.956119167375395, -43.18957371663168 -22.956236085693273, -43.18942828963763 -22.956367893037626, -43.18929648229328 -22.95651332003167, -43.1891795639754 -22.95667096613396, -43.189078660671306 -22.95683931312635, -43.18899474413498 -22.95701673973527, -43.188928622528536 -22.957201537245492, -43.188880932639194 -22.957391925955967, -43.18885213374666 -22.95758607231934, -43.1888425032 -22.9577821066))"
001217,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
001218,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
001219,Leme,Zona Sul,88a8a078e5fffff,,,,,,,,
001220,Leme,Zona Sul,88a8a078e5fffff,,,,,,,,
001221,Copacabana,Zona Sul,88a8a078ebfffff,TRUE,265,-22.96628272,-43.18872546,PO,ZS,Praia de Copacabana,"POLYGON ((-43.186725463399995 -22.9662827216, -43.18673509394665 -22.966478755880658, -43.18676389283919 -22.96667290224403, -43.18681158272853 -22.966863290954507, -43.186877704334975 -22.96704808846473, -43.1869616208713 -22.96722551507365, -43.187062524175396 -22.96739386206604, -43.187179442493274 -22.967551508168327, -43.18731124983763 -22.967696935162373, -43.18745667683167 -22.967828742506725, -43.18761432293396 -22.967945660824604, -43.18778266992634 -22.968046564128695, -43.187960096535264 -22.96813048066502, -43.188144894045486 -22.968196602271462, -43.188335282755965 -22.968244292160804, -43.188529429119335 -22.968273091053344, -43.1887254634 -22.968282721599998, -43.18892149768066 -22.968273091053344, -43.18911564404403 -22.968244292160804, -43.18930603275451 -22.968196602271462, -43.18949083026473 -22.96813048066502, -43.18966825687365 -22.968046564128695, -43.189836603866034 -22.967945660824604, -43.18999424996832 -22.967828742506725, -43.19013967696237 -22.967696935162373, -43.19027148430672 -22.967551508168327, -43.1903884026246 -22.96739386206604, -43.19048930592869 -22.96722551507365, -43.19057322246502 -22.96704808846473, -43.190639344071464 -22.966863290954507, -43.190687033960806 -22.96667290224403, -43.19071583285334 -22.966478755880658, -43.1907254634 -22.9662827216, -43.19071583285334 -22.96608668731934, -43.190687033960806 -22.965892540955966, -43.190639344071464 -22.96570215224549, -43.19057322246502 -22.96551735473527, -43.19048930592869 -22.965339928126348, -43.1903884026246 -22.96517158113396, -43.19027148430672 -22.96501393503167, -43.19013967696237 -22.964868508037625, -43.18999424996832 -22.964736700693273, -43.189836603866034 -22.964619782375394, -43.18966825687365 -22.964518879071303, -43.18949083026473 -22.964434962534977, -43.18930603275451 -22.964368840928536, -43.18911564404403 -22.964321151039194, -43.18892149768066 -22.964292352146654, -43.1887254634 -22.9642827216, -43.188529429119335 -22.964292352146654, -43.188335282755965 -22.964321151039194, -43.188144894045486 -22.964368840928536, -43.187960096535264 -22.964434962534977, -43.18778266992634 -22.964518879071303, -43.18761432293396 -22.964619782375394, -43.18745667683167 -22.964736700693273, -43.18731124983763 -22.964868508037625, -43.187179442493274 -22.96501393503167, -43.187062524175396 -22.96517158113396, -43.1869616208713 -22.965339928126348, -43.186877704334975 -22.96551735473527, -43.18681158272853 -22.96570215224549, -43.18676389283919 -22.965892540955966, -43.18673509394665 -22.96608668731934, -43.186725463399995 -22.9662827216))"
001222,Copacabana,Zona Sul,88a8a078ebfffff,TRUE,265,-22.96628272,-43.18872546,PO,ZS,Praia de Copacabana,"POLYGON ((-43.186725463399995 -22.9662827216, -43.18673509394665 -22.966478755880658, -43.18676389283919 -22.96667290224403, -43.18681158272853 -22.966863290954507, -43.186877704334975 -22.96704808846473, -43.1869616208713 -22.96722551507365, -43.187062524175396 -22.96739386206604, -43.187179442493274 -22.967551508168327, -43.18731124983763 -22.967696935162373, -43.18745667683167 -22.967828742506725, -43.18761432293396 -22.967945660824604, -43.18778266992634 -22.968046564128695, -43.187960096535264 -22.96813048066502, -43.188144894045486 -22.968196602271462, -43.188335282755965 -22.968244292160804, -43.188529429119335 -22.968273091053344, -43.1887254634 -22.968282721599998, -43.18892149768066 -22.968273091053344, -43.18911564404403 -22.968244292160804, -43.18930603275451 -22.968196602271462, -43.18949083026473 -22.96813048066502, -43.18966825687365 -22.968046564128695, -43.189836603866034 -22.967945660824604, -43.18999424996832 -22.967828742506725, -43.19013967696237 -22.967696935162373, -43.19027148430672 -22.967551508168327, -43.1903884026246 -22.96739386206604, -43.19048930592869 -22.96722551507365, -43.19057322246502 -22.96704808846473, -43.190639344071464 -22.966863290954507, -43.190687033960806 -22.96667290224403, -43.19071583285334 -22.966478755880658, -43.1907254634 -22.9662827216, -43.19071583285334 -22.96608668731934, -43.190687033960806 -22.965892540955966, -43.190639344071464 -22.96570215224549, -43.19057322246502 -22.96551735473527, -43.19048930592869 -22.965339928126348, -43.1903884026246 -22.96517158113396, -43.19027148430672 -22.96501393503167, -43.19013967696237 -22.964868508037625, -43.18999424996832 -22.964736700693273, -43.189836603866034 -22.964619782375394, -43.18966825687365 -22.964518879071303, -43.18949083026473 -22.964434962534977, -43.18930603275451 -22.964368840928536, -43.18911564404403 -22.964321151039194, -43.18892149768066 -22.964292352146654, -43.1887254634 -22.9642827216, -43.188529429119335 -22.964292352146654, -43.188335282755965 -22.964321151039194, -43.188144894045486 -22.964368840928536, -43.187960096535264 -22.964434962534977, -43.18778266992634 -22.964518879071303, -43.18761432293396 -22.964619782375394, -43.18745667683167 -22.964736700693273, -43.18731124983763 -22.964868508037625, -43.187179442493274 -22.96501393503167, -43.187062524175396 -22.96517158113396, -43.1869616208713 -22.965339928126348, -43.186877704334975 -22.96551735473527, -43.18681158272853 -22.96570215224549, -43.18676389283919 -22.965892540955966, -43.18673509394665 -22.96608668731934, -43.186725463399995 -22.9662827216))"
